Date,Symbol,Strategy
2026-03-04T09:15:00+05:30,IFCI,HCB Sell
2026-03-09T09:15:00+05:30,IFCI,HCB Sell
2026-03-12T09:15:00+05:30,IFCI,HCB Sell
2025-09-11T09:15:00+05:30,IFCI,Hourly Support Buy
2025-09-17T09:15:00+05:30,IFCI,Hourly Support Buy
2025-10-15T15:15:00+05:30,IFCI,Hourly Support Buy
2025-10-27T15:00:00+05:30,IFCI,Hourly Support Buy
2025-10-31T09:15:00+05:30,IFCI,Hourly Support Buy
2025-12-01T15:15:00+05:30,IFCI,Hourly Support Buy
2026-02-23T09:15:00+05:30,IFCI,Hourly Support Buy
2025-10-17T09:15:00+05:30,IFCI,Hourly Resistence Sell
2025-11-11T09:15:00+05:30,IFCI,Hourly Resistence Sell
2026-03-11T15:00:00+05:30,IFCI,Hourly Resistence Sell
2025-09-17T15:00:00+05:30,LAXMIDENTL,Hourly Resistence Sell
2025-10-07T09:15:00+05:30,CDSL,HCB Buy
2025-10-10T09:15:00+05:30,CDSL,HCB Buy
2025-10-13T09:15:00+05:30,CDSL,HCB Buy
2025-10-14T09:15:00+05:30,CDSL,HCB Buy
2025-10-17T09:15:00+05:30,CDSL,HCB Buy
2025-10-30T09:15:00+05:30,CDSL,HCB Buy
2025-11-12T09:15:00+05:30,CDSL,HCB Buy
2025-11-17T09:15:00+05:30,CDSL,HCB Buy
2025-11-20T09:15:00+05:30,CDSL,HCB Buy
2025-11-26T09:15:00+05:30,CDSL,HCB Buy
2025-11-27T09:15:00+05:30,CDSL,HCB Buy
2025-12-01T09:15:00+05:30,CDSL,HCB Buy
2025-12-22T09:15:00+05:30,CDSL,HCB Buy
2026-01-07T09:15:00+05:30,CDSL,HCB Buy
2026-02-04T09:15:00+05:30,CDSL,HCB Buy
2026-02-09T09:15:00+05:30,CDSL,HCB Buy
2026-02-10T09:15:00+05:30,CDSL,HCB Buy
2026-03-18T09:15:00+05:30,CDSL,HCB Buy
2025-09-30T09:15:00+05:30,CDSL,HCB Sell
2025-10-29T09:15:00+05:30,CDSL,HCB Sell
2025-10-31T09:15:00+05:30,CDSL,HCB Sell
2025-11-04T09:15:00+05:30,CDSL,HCB Sell
2025-11-06T09:15:00+05:30,CDSL,HCB Sell
2025-11-07T09:15:00+05:30,CDSL,HCB Sell
2025-12-03T09:15:00+05:30,CDSL,HCB Sell
2025-12-09T09:15:00+05:30,CDSL,HCB Sell
2025-12-16T09:15:00+05:30,CDSL,HCB Sell
2025-12-29T09:15:00+05:30,CDSL,HCB Sell
2025-12-30T09:15:00+05:30,CDSL,HCB Sell
2026-01-09T09:15:00+05:30,CDSL,HCB Sell
2026-01-12T09:15:00+05:30,CDSL,HCB Sell
2026-01-19T09:15:00+05:30,CDSL,HCB Sell
2026-01-20T09:15:00+05:30,CDSL,HCB Sell
2026-01-27T09:15:00+05:30,CDSL,HCB Sell
2026-01-30T09:15:00+05:30,CDSL,HCB Sell
2026-02-02T09:15:00+05:30,CDSL,HCB Sell
2026-02-13T09:15:00+05:30,CDSL,HCB Sell
2026-02-17T09:15:00+05:30,CDSL,HCB Sell
2026-02-26T09:15:00+05:30,CDSL,HCB Sell
2026-03-04T09:15:00+05:30,CDSL,HCB Sell
2026-03-09T09:15:00+05:30,CDSL,HCB Sell
2026-03-12T09:15:00+05:30,CDSL,HCB Sell
2026-03-13T09:15:00+05:30,CDSL,HCB Sell
2026-03-16T09:15:00+05:30,CDSL,HCB Sell
2025-09-12T15:15:00+05:30,CDSL,Hourly Support Buy
2025-10-03T09:15:00+05:30,CDSL,Hourly Support Buy
2025-10-06T09:15:00+05:30,CDSL,Hourly Support Buy
2025-10-13T15:00:00+05:30,CDSL,Hourly Support Buy
2025-09-24T09:15:00+05:30,CDSL,Hourly Resistence Sell
2025-11-07T09:15:00+05:30,CDSL,Hourly Resistence Sell
2026-03-13T09:15:00+05:30,CDSL,Hourly Resistence Sell
2026-03-11T09:15:00+05:30,ABLBL,HCB Buy
2025-11-07T09:15:00+05:30,ABLBL,HCB Sell
2025-11-21T09:15:00+05:30,ABLBL,HCB Sell
2025-11-24T09:15:00+05:30,ABLBL,HCB Sell
2025-12-30T09:15:00+05:30,ABLBL,HCB Sell
2026-01-06T09:15:00+05:30,ABLBL,HCB Sell
2026-01-09T09:15:00+05:30,ABLBL,HCB Sell
2026-01-12T09:15:00+05:30,ABLBL,HCB Sell
2026-01-21T09:15:00+05:30,ABLBL,HCB Sell
2026-01-28T09:15:00+05:30,ABLBL,HCB Sell
2026-01-30T09:15:00+05:30,ABLBL,HCB Sell
2026-02-13T09:15:00+05:30,ABLBL,HCB Sell
2026-03-02T09:15:00+05:30,ABLBL,HCB Sell
2025-09-29T14:00:00+05:30,ABLBL,Hourly Support Buy
2025-09-29T14:15:00+05:30,ABLBL,Hourly Support Buy
2025-10-15T15:15:00+05:30,ABLBL,Hourly Resistence Sell
2025-10-27T15:00:00+05:30,ABLBL,Hourly Resistence Sell
2025-12-16T15:15:00+05:30,ABLBL,Hourly Resistence Sell
2026-01-06T09:15:00+05:30,ABLBL,Hourly Resistence Sell
2026-02-13T09:15:00+05:30,ABLBL,Hourly Resistence Sell
2025-10-10T09:15:00+05:30,SWSOLAR,HCB Buy
2025-10-13T09:15:00+05:30,SWSOLAR,HCB Buy
2025-10-16T09:15:00+05:30,SWSOLAR,HCB Buy
2025-10-17T09:15:00+05:30,SWSOLAR,HCB Buy
2025-11-04T09:15:00+05:30,SWSOLAR,HCB Buy
2025-11-10T09:15:00+05:30,SWSOLAR,HCB Buy
2025-11-17T09:15:00+05:30,SWSOLAR,HCB Buy
2025-11-24T09:15:00+05:30,SWSOLAR,HCB Buy
2025-11-26T09:15:00+05:30,SWSOLAR,HCB Buy
2025-12-12T09:15:00+05:30,SWSOLAR,HCB Buy
2025-12-31T09:15:00+05:30,SWSOLAR,HCB Buy
2026-02-04T09:15:00+05:30,SWSOLAR,HCB Buy
2026-02-17T09:15:00+05:30,SWSOLAR,HCB Buy
2026-02-23T09:15:00+05:30,SWSOLAR,HCB Buy
2026-03-20T09:15:00+05:30,SWSOLAR,HCB Buy
2025-11-28T09:15:00+05:30,SWSOLAR,HCB Sell
2025-12-02T09:15:00+05:30,SWSOLAR,HCB Sell
2025-12-04T09:15:00+05:30,SWSOLAR,HCB Sell
2025-12-05T09:15:00+05:30,SWSOLAR,HCB Sell
2025-12-08T09:15:00+05:30,SWSOLAR,HCB Sell
2025-12-09T09:15:00+05:30,SWSOLAR,HCB Sell
2025-12-15T09:15:00+05:30,SWSOLAR,HCB Sell
2025-12-16T09:15:00+05:30,SWSOLAR,HCB Sell
2025-12-17T09:15:00+05:30,SWSOLAR,HCB Sell
2026-01-05T09:15:00+05:30,SWSOLAR,HCB Sell
2026-01-09T09:15:00+05:30,SWSOLAR,HCB Sell
2026-01-12T09:15:00+05:30,SWSOLAR,HCB Sell
2026-01-20T09:15:00+05:30,SWSOLAR,HCB Sell
2026-01-21T09:15:00+05:30,SWSOLAR,HCB Sell
2026-02-02T09:15:00+05:30,SWSOLAR,HCB Sell
2026-02-25T09:15:00+05:30,SWSOLAR,HCB Sell
2026-02-27T09:15:00+05:30,SWSOLAR,HCB Sell
2026-03-04T09:15:00+05:30,SWSOLAR,HCB Sell
2026-03-12T09:15:00+05:30,SWSOLAR,HCB Sell
2026-03-13T09:15:00+05:30,SWSOLAR,HCB Sell
2026-03-16T09:15:00+05:30,SWSOLAR,HCB Sell
2025-11-10T09:15:00+05:30,SWSOLAR,Hourly Support Buy
2025-11-17T09:15:00+05:30,SWSOLAR,Hourly Support Buy
2025-11-26T09:15:00+05:30,SWSOLAR,Hourly Support Buy
2025-11-28T15:15:00+05:30,SWSOLAR,Hourly Resistence Sell
2025-12-05T09:15:00+05:30,SWSOLAR,Hourly Resistence Sell
2026-02-25T09:15:00+05:30,SWSOLAR,Hourly Resistence Sell
2026-02-27T09:15:00+05:30,SWSOLAR,Hourly Resistence Sell
2025-11-17T09:15:00+05:30,PIDILITIND,HCB Buy
2026-02-04T09:15:00+05:30,PIDILITIND,HCB Buy
2025-10-31T09:15:00+05:30,PIDILITIND,HCB Sell
2026-03-04T09:15:00+05:30,PIDILITIND,HCB Sell
2025-10-13T15:00:00+05:30,PIDILITIND,Hourly Support Buy
2025-11-20T15:15:00+05:30,PIDILITIND,Hourly Support Buy
2026-03-20T15:00:00+05:30,PIDILITIND,Hourly Support Buy
2026-03-20T15:15:00+05:30,PIDILITIND,Hourly Support Buy
2025-09-09T15:15:00+05:30,PIDILITIND,Hourly Resistence Sell
2025-10-10T15:15:00+05:30,PIDILITIND,Hourly Resistence Sell
2026-01-01T09:15:00+05:30,SHAKTIPUMP,HCB Buy
2026-02-10T09:15:00+05:30,SHAKTIPUMP,HCB Buy
2026-03-20T09:15:00+05:30,SHAKTIPUMP,HCB Buy
2025-11-11T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2025-12-03T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2025-12-08T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2025-12-09T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2025-12-29T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2025-12-30T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2026-01-09T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2026-01-30T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2026-02-02T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2026-02-25T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2026-02-27T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2026-03-04T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2026-03-16T09:15:00+05:30,SHAKTIPUMP,HCB Sell
2026-03-20T10:00:00+05:30,SHAKTIPUMP,Hourly Support Buy
2026-02-25T09:15:00+05:30,SHAKTIPUMP,Hourly Resistence Sell
2025-11-06T09:15:00+05:30,STAR,HCB Buy
2026-02-23T09:15:00+05:30,ARIHANTCAP,HCB Buy
2025-11-06T15:15:00+05:30,ARIHANTCAP,Hourly Resistence Sell
2025-12-30T15:15:00+05:30,ARIHANTCAP,Hourly Resistence Sell
2025-12-04T09:15:00+05:30,ROUTE,HCB Buy
2025-11-07T09:15:00+05:30,AEGISVOPAK,HCB Sell
2026-01-09T09:15:00+05:30,AEGISVOPAK,HCB Sell
2026-01-12T09:15:00+05:30,AEGISVOPAK,HCB Sell
2026-03-19T09:15:00+05:30,AEGISVOPAK,HCB Sell
2025-09-10T15:00:00+05:30,AEGISVOPAK,Hourly Support Buy
2025-10-15T13:00:00+05:30,AEGISVOPAK,Hourly Support Buy
2025-09-16T15:15:00+05:30,AEGISVOPAK,Hourly Resistence Sell
2025-10-28T12:00:00+05:30,AEGISVOPAK,Hourly Resistence Sell
2026-01-09T09:15:00+05:30,AEGISVOPAK,Hourly Resistence Sell
2025-10-06T09:15:00+05:30,SBICARD,HCB Buy
2025-10-08T09:15:00+05:30,SBICARD,HCB Buy
2025-10-23T09:15:00+05:30,SBICARD,HCB Buy
2025-11-25T09:15:00+05:30,SBICARD,HCB Buy
2026-02-18T09:15:00+05:30,SBICARD,HCB Buy
2025-10-27T09:15:00+05:30,SBICARD,HCB Sell
2025-10-28T09:15:00+05:30,SBICARD,HCB Sell
2026-01-12T09:15:00+05:30,SBICARD,HCB Sell
2026-01-29T09:15:00+05:30,SBICARD,HCB Sell
2026-02-25T09:15:00+05:30,SBICARD,HCB Sell
2026-03-12T09:15:00+05:30,SBICARD,HCB Sell
2026-03-19T09:15:00+05:30,SBICARD,HCB Sell
2026-03-20T09:15:00+05:30,SBICARD,HCB Sell
2025-09-24T09:15:00+05:30,SBICARD,Hourly Support Buy
2025-10-08T09:15:00+05:30,SBICARD,Hourly Support Buy
2025-12-30T15:15:00+05:30,SBICARD,Hourly Support Buy
2026-01-28T15:15:00+05:30,SBICARD,Hourly Support Buy
2026-02-19T14:15:00+05:30,SBICARD,Hourly Support Buy
2025-09-16T15:15:00+05:30,SBICARD,Hourly Resistence Sell
2025-11-04T14:15:00+05:30,SBICARD,Hourly Resistence Sell
2026-01-29T09:15:00+05:30,SBICARD,Hourly Resistence Sell
2026-02-10T15:15:00+05:30,SBICARD,Hourly Resistence Sell
2025-09-29T15:00:00+05:30,RITCO,Hourly Resistence Sell
2025-10-14T09:15:00+05:30,POCL,HCB Buy
2025-10-16T09:15:00+05:30,NESTLEIND,HCB Buy
2025-10-20T09:15:00+05:30,NESTLEIND,HCB Buy
2025-10-23T09:15:00+05:30,NESTLEIND,HCB Buy
2026-01-30T09:15:00+05:30,NESTLEIND,HCB Buy
2025-10-03T09:15:00+05:30,NESTLEIND,HCB Sell
2026-03-04T09:15:00+05:30,NESTLEIND,HCB Sell
2025-11-03T15:15:00+05:30,NESTLEIND,Hourly Support Buy
2025-11-04T15:15:00+05:30,NESTLEIND,Hourly Support Buy
2026-01-28T15:15:00+05:30,NESTLEIND,Hourly Support Buy
2026-03-20T15:15:00+05:30,NESTLEIND,Hourly Support Buy
2025-09-16T14:15:00+05:30,NESTLEIND,Hourly Resistence Sell
2025-11-24T15:00:00+05:30,NESTLEIND,Hourly Resistence Sell
2025-11-25T15:00:00+05:30,NESTLEIND,Hourly Resistence Sell
2026-02-18T09:15:00+05:30,DCXINDIA,HCB Buy
2025-11-24T09:15:00+05:30,DCXINDIA,HCB Sell
2025-12-09T09:15:00+05:30,DCXINDIA,HCB Sell
2026-01-06T09:15:00+05:30,DCXINDIA,HCB Sell
2026-03-13T09:15:00+05:30,DCXINDIA,HCB Sell
2026-03-19T09:15:00+05:30,DCXINDIA,HCB Sell
2026-03-11T09:15:00+05:30,DCXINDIA,Hourly Resistence Sell
2025-10-20T09:15:00+05:30,BAJAJFINSV,HCB Buy
2026-01-06T09:15:00+05:30,BAJAJFINSV,HCB Buy
2026-03-04T09:15:00+05:30,BAJAJFINSV,HCB Sell
2026-03-09T09:15:00+05:30,BAJAJFINSV,HCB Sell
2025-09-19T15:15:00+05:30,BAJAJFINSV,Hourly Support Buy
2025-12-12T15:15:00+05:30,BAJAJFINSV,Hourly Support Buy
2026-01-06T09:15:00+05:30,BAJAJFINSV,Hourly Support Buy
2026-02-23T15:15:00+05:30,BAJAJFINSV,Hourly Resistence Sell
2025-09-12T10:15:00+05:30,CEIGALL,Hourly Support Buy
2026-02-10T15:15:00+05:30,CEIGALL,Hourly Support Buy
2026-01-30T15:15:00+05:30,CEIGALL,Hourly Resistence Sell
2025-10-03T09:15:00+05:30,PREMIERENE,HCB Buy
2025-10-14T09:15:00+05:30,PREMIERENE,HCB Buy
2025-10-30T09:15:00+05:30,PREMIERENE,HCB Buy
2025-11-13T09:15:00+05:30,PREMIERENE,HCB Buy
2025-11-27T09:15:00+05:30,PREMIERENE,HCB Buy
2026-02-01T09:15:00+05:30,PREMIERENE,HCB Buy
2026-02-09T09:15:00+05:30,PREMIERENE,HCB Buy
2026-02-10T09:15:00+05:30,PREMIERENE,HCB Buy
2026-03-10T09:15:00+05:30,PREMIERENE,HCB Buy
2026-03-18T09:15:00+05:30,PREMIERENE,HCB Buy
2025-11-03T09:15:00+05:30,PREMIERENE,HCB Sell
2025-12-09T09:15:00+05:30,PREMIERENE,HCB Sell
2025-12-11T09:15:00+05:30,PREMIERENE,HCB Sell
2025-12-29T09:15:00+05:30,PREMIERENE,HCB Sell
2026-01-07T09:15:00+05:30,PREMIERENE,HCB Sell
2026-01-09T09:15:00+05:30,PREMIERENE,HCB Sell
2026-01-20T09:15:00+05:30,PREMIERENE,HCB Sell
2026-01-21T09:15:00+05:30,PREMIERENE,HCB Sell
2026-02-12T09:15:00+05:30,PREMIERENE,HCB Sell
2026-02-13T09:15:00+05:30,PREMIERENE,HCB Sell
2026-03-04T09:15:00+05:30,PREMIERENE,HCB Sell
2026-03-09T09:15:00+05:30,PREMIERENE,HCB Sell
2025-09-24T09:30:00+05:30,PREMIERENE,Hourly Support Buy
2026-02-05T15:00:00+05:30,PREMIERENE,Hourly Support Buy
2026-03-09T15:00:00+05:30,PREMIERENE,Hourly Support Buy
2025-09-05T09:15:00+05:30,PREMIERENE,Hourly Resistence Sell
2025-09-26T09:15:00+05:30,PREMIERENE,Hourly Resistence Sell
2026-01-21T09:15:00+05:30,PREMIERENE,Hourly Resistence Sell
2026-02-13T15:15:00+05:30,PREMIERENE,Hourly Resistence Sell
2026-02-27T15:15:00+05:30,PREMIERENE,Hourly Resistence Sell
2025-10-03T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-10-06T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-10-07T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-10-09T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-10-14T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-10-16T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-10-23T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-11-03T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-11-04T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-11-13T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-11-14T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-11-18T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-12-10T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-12-11T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-12-15T09:15:00+05:30,ADANIENSOL,HCB Buy
2026-02-06T09:15:00+05:30,ADANIENSOL,HCB Buy
2026-02-09T09:15:00+05:30,ADANIENSOL,HCB Buy
2026-02-25T09:15:00+05:30,ADANIENSOL,HCB Buy
2026-02-26T09:15:00+05:30,ADANIENSOL,HCB Buy
2026-03-11T09:15:00+05:30,ADANIENSOL,HCB Buy
2026-03-18T09:15:00+05:30,ADANIENSOL,HCB Buy
2026-03-20T09:15:00+05:30,ADANIENSOL,HCB Buy
2025-10-28T09:15:00+05:30,ADANIENSOL,HCB Sell
2025-11-07T09:15:00+05:30,ADANIENSOL,HCB Sell
2025-11-27T09:15:00+05:30,ADANIENSOL,HCB Sell
2026-01-12T09:15:00+05:30,ADANIENSOL,HCB Sell
2026-01-13T09:15:00+05:30,ADANIENSOL,HCB Sell
2026-01-14T09:15:00+05:30,ADANIENSOL,HCB Sell
2026-01-16T09:15:00+05:30,ADANIENSOL,HCB Sell
2026-03-09T09:15:00+05:30,ADANIENSOL,HCB Sell
2026-03-12T09:15:00+05:30,ADANIENSOL,HCB Sell
2026-03-17T09:15:00+05:30,ADANIENSOL,HCB Sell
2025-10-09T09:15:00+05:30,ADANIENSOL,Hourly Support Buy
2025-10-23T09:15:00+05:30,ADANIENSOL,Hourly Support Buy
2025-11-13T09:15:00+05:30,ADANIENSOL,Hourly Support Buy
2026-03-20T09:15:00+05:30,ADANIENSOL,Hourly Support Buy
2025-10-08T09:15:00+05:30,KALAMANDIR,HCB Buy
2025-10-17T09:15:00+05:30,KALAMANDIR,HCB Buy
2025-12-29T09:15:00+05:30,KALAMANDIR,HCB Buy
2025-11-03T09:15:00+05:30,KALAMANDIR,HCB Sell
2025-11-04T09:15:00+05:30,KALAMANDIR,HCB Sell
2025-11-07T09:15:00+05:30,KALAMANDIR,HCB Sell
2025-11-10T09:15:00+05:30,KALAMANDIR,HCB Sell
2025-11-18T09:15:00+05:30,KALAMANDIR,HCB Sell
2025-12-09T09:15:00+05:30,KALAMANDIR,HCB Sell
2026-01-09T09:15:00+05:30,KALAMANDIR,HCB Sell
2025-12-29T09:15:00+05:30,KALAMANDIR,Hourly Support Buy
2025-11-04T09:15:00+05:30,KALAMANDIR,Hourly Resistence Sell
2025-10-30T09:15:00+05:30,HYUNDAI,HCB Buy
2025-10-07T09:15:00+05:30,HYUNDAI,HCB Sell
2025-10-15T09:15:00+05:30,HYUNDAI,HCB Sell
2025-10-24T09:15:00+05:30,HYUNDAI,HCB Sell
2026-01-02T09:15:00+05:30,HYUNDAI,HCB Sell
2025-09-16T09:15:00+05:30,HYUNDAI,Hourly Support Buy
2025-09-15T09:15:00+05:30,MOREPENLAB,Hourly Support Buy
2025-09-16T09:15:00+05:30,MOREPENLAB,Hourly Support Buy
2025-09-17T09:15:00+05:30,MOREPENLAB,Hourly Support Buy
2025-09-12T15:15:00+05:30,MOREPENLAB,Hourly Resistence Sell
2025-11-14T09:15:00+05:30,GICHSGFIN,HCB Buy
2025-10-17T09:15:00+05:30,ITCHOTELS,HCB Buy
2025-10-20T09:15:00+05:30,ITCHOTELS,HCB Buy
2025-10-28T09:15:00+05:30,ITCHOTELS,HCB Buy
2025-11-17T09:15:00+05:30,ITCHOTELS,HCB Buy
2025-12-22T09:15:00+05:30,ITCHOTELS,HCB Buy
2026-01-05T09:15:00+05:30,ITCHOTELS,HCB Buy
2026-02-09T09:15:00+05:30,ITCHOTELS,HCB Buy
2026-02-11T09:15:00+05:30,ITCHOTELS,HCB Buy
2025-10-01T09:15:00+05:30,ITCHOTELS,HCB Sell
2025-10-03T09:15:00+05:30,ITCHOTELS,HCB Sell
2025-10-06T09:15:00+05:30,ITCHOTELS,HCB Sell
2025-11-06T09:15:00+05:30,ITCHOTELS,HCB Sell
2025-11-07T09:15:00+05:30,ITCHOTELS,HCB Sell
2025-11-27T09:15:00+05:30,ITCHOTELS,HCB Sell
2025-11-28T09:15:00+05:30,ITCHOTELS,HCB Sell
2025-12-04T09:15:00+05:30,ITCHOTELS,HCB Sell
2025-12-05T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-01-12T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-01-16T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-01-19T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-01-23T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-01-27T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-02-06T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-02-13T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-02-16T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-02-20T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-02-24T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-02-25T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-02-27T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-03-04T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-03-09T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-03-12T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-03-13T09:15:00+05:30,ITCHOTELS,HCB Sell
2026-03-16T09:15:00+05:30,ITCHOTELS,HCB Sell
2025-09-11T09:15:00+05:30,ITCHOTELS,Hourly Support Buy
2025-09-12T09:15:00+05:30,ITCHOTELS,Hourly Support Buy
2025-09-16T15:15:00+05:30,ITCHOTELS,Hourly Support Buy
2025-09-29T15:00:00+05:30,ITCHOTELS,Hourly Support Buy
2026-03-06T15:15:00+05:30,ITCHOTELS,Hourly Support Buy
2025-10-14T15:15:00+05:30,ITCHOTELS,Hourly Resistence Sell
2025-11-12T15:15:00+05:30,ITCHOTELS,Hourly Resistence Sell
2025-12-04T10:00:00+05:30,ITCHOTELS,Hourly Resistence Sell
2026-01-27T09:15:00+05:30,ITCHOTELS,Hourly Resistence Sell
2026-02-25T12:15:00+05:30,SIMPLEXINF,Hourly Support Buy
2025-10-03T09:15:00+05:30,HEMIPROP,HCB Buy
2025-11-14T09:15:00+05:30,HEMIPROP,HCB Buy
2026-03-11T09:15:00+05:30,HEMIPROP,HCB Buy
2026-02-13T09:15:00+05:30,HEMIPROP,HCB Sell
2026-03-06T09:15:00+05:30,HEMIPROP,HCB Sell
2025-09-10T09:15:00+05:30,HEMIPROP,Hourly Resistence Sell
2025-11-12T09:15:00+05:30,RITES,HCB Buy
2025-12-23T09:15:00+05:30,RITES,HCB Buy
2025-12-24T09:15:00+05:30,RITES,HCB Buy
2025-12-26T09:15:00+05:30,RITES,HCB Buy
2026-02-01T09:15:00+05:30,RITES,HCB Buy
2026-02-09T09:15:00+05:30,RITES,HCB Buy
2026-02-10T09:15:00+05:30,RITES,HCB Buy
2025-12-09T09:15:00+05:30,RITES,HCB Sell
2026-01-20T09:15:00+05:30,RITES,HCB Sell
2026-01-21T09:15:00+05:30,RITES,HCB Sell
2026-03-04T09:15:00+05:30,RITES,HCB Sell
2026-02-10T09:15:00+05:30,RITES,Hourly Support Buy
2026-01-16T15:15:00+05:30,RITES,Hourly Resistence Sell
2026-01-20T09:15:00+05:30,RITES,Hourly Resistence Sell
2025-10-07T09:15:00+05:30,AWL,HCB Buy
2025-10-30T09:15:00+05:30,AWL,HCB Buy
2026-01-30T09:15:00+05:30,AWL,HCB Buy
2026-02-09T09:15:00+05:30,AWL,HCB Buy
2026-03-18T09:15:00+05:30,AWL,HCB Buy
2026-03-20T09:15:00+05:30,AWL,HCB Buy
2025-10-23T09:15:00+05:30,AWL,HCB Sell
2025-11-07T09:15:00+05:30,AWL,HCB Sell
2025-12-03T09:15:00+05:30,AWL,HCB Sell
2025-12-04T09:15:00+05:30,AWL,HCB Sell
2025-12-17T09:15:00+05:30,AWL,HCB Sell
2025-12-18T09:15:00+05:30,AWL,HCB Sell
2025-12-26T09:15:00+05:30,AWL,HCB Sell
2026-01-06T09:15:00+05:30,AWL,HCB Sell
2026-01-09T09:15:00+05:30,AWL,HCB Sell
2026-01-12T09:15:00+05:30,AWL,HCB Sell
2026-01-16T09:15:00+05:30,AWL,HCB Sell
2026-01-19T09:15:00+05:30,AWL,HCB Sell
2026-01-20T09:15:00+05:30,AWL,HCB Sell
2026-01-21T09:15:00+05:30,AWL,HCB Sell
2026-01-27T09:15:00+05:30,AWL,HCB Sell
2026-02-06T09:15:00+05:30,AWL,HCB Sell
2026-02-13T09:15:00+05:30,AWL,HCB Sell
2026-02-20T09:15:00+05:30,AWL,HCB Sell
2026-02-26T09:15:00+05:30,AWL,HCB Sell
2026-03-04T09:15:00+05:30,AWL,HCB Sell
2026-03-09T09:15:00+05:30,AWL,HCB Sell
2026-03-12T09:15:00+05:30,AWL,HCB Sell
2025-10-07T09:15:00+05:30,AWL,Hourly Support Buy
2025-11-12T15:15:00+05:30,AWL,Hourly Support Buy
2026-03-17T09:15:00+05:30,AWL,Hourly Support Buy
2025-09-08T09:15:00+05:30,AWL,Hourly Resistence Sell
2026-01-20T09:15:00+05:30,AWL,Hourly Resistence Sell
2026-01-27T09:15:00+05:30,AWL,Hourly Resistence Sell
2026-02-27T15:00:00+05:30,AWL,Hourly Resistence Sell
2026-01-22T14:00:00+05:30,ABSLAMC,Hourly Resistence Sell
2025-11-13T09:15:00+05:30,PRESTIGE,HCB Buy
2025-09-03T10:15:00+05:30,PRESTIGE,Hourly Support Buy
2025-09-19T15:00:00+05:30,PRESTIGE,Hourly Support Buy
2025-10-17T09:30:00+05:30,PRESTIGE,Hourly Support Buy
2025-11-26T15:00:00+05:30,PRESTIGE,Hourly Support Buy
2026-03-10T14:15:00+05:30,PRESTIGE,Hourly Resistence Sell
2026-01-21T09:15:00+05:30,GOLDADD,HCB Buy
2026-03-02T09:15:00+05:30,GOLDADD,HCB Buy
2025-09-25T15:15:00+05:30,GOLDADD,Hourly Support Buy
2025-10-07T15:15:00+05:30,GOLDADD,Hourly Support Buy
2026-01-28T15:15:00+05:30,GOLDADD,Hourly Support Buy
2026-02-06T15:15:00+05:30,GOLDADD,Hourly Support Buy
2025-10-27T14:15:00+05:30,GOLDADD,Hourly Resistence Sell
2026-03-05T15:15:00+05:30,GOLDADD,Hourly Resistence Sell
2026-01-27T09:15:00+05:30,ULTRACEMCO,HCB Buy
2025-11-24T15:15:00+05:30,ULTRACEMCO,Hourly Resistence Sell
